"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"58210","The Sean Hannity Show","2019-06-20","democrats desperate scavenger hunt","rep. tom mcclintock of california’s 4th district is on the house judiciary committee and spoke last week on the house floor about the democrats and their relentless effort to pursue the mueller - russia narrative. mcclintock’s floor remarks were titled democrats desperate scavenger hunt. the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/7531e6ed-f3c8-46f5-b8f2-ae3100720e6b/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58211","The Sean Hannity Show","2019-06-19","the race is on","congressman matt gaetz of florida, talks about president trump and vice president pence’s kick off rally in the sunshine state last night. with hundreds of thousands of people lining the streets to support 45, it’s clear that the democrats have a long, hard road in front of them. the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/0601cf52-d897-4a51-b8a4-ae3100723b41/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58212","The Sean Hannity Show","2019-06-18","keeping america great","vice president mike pence is here live from the rally in orlando, florida to talk about the next four years, and why the trump/pence ticket is the one to deliver on economic prosperity and freedom for the american people. if you don't think that the trump administration has made america great again, this is a must listen show!the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/7088dfd1-2c18-4498-bdd4-ae31007245f5/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58213","The Sean Hannity Show","2019-06-17","the battle for 2020 begins tomorrow","amy kremer, chairman for women for trump and  lara trump, daughter in law of president trump, and senior advisor to the donald j. trump for president 2020, are here to talk about president trump and vice president pence as they begin their run for their re-election tomorrow in orlando, fl. the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/96e1e464-672c-44c1-a032-ae310072e156/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58214","The Sean Hannity Show","2019-06-14","the great one is back","mark levin, author, constitutional lawyer, radio and tv host has a new book out. mark is always discussing the divisive political climate and addresses much of it in his new book, unfreedom of the press. today he takes major issue with jim acosta, cnn’s chief fake news expert, and author of a book that spreads more lies than information. the sean hannity show is on weekdays from 9 pm to 6 pm et on iheartradio and hannity.com.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/7cb6adec-12d7-4401-9334-ae310072e3aa/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58215","The Sean Hannity Show","2019-06-13","heroes among us","air force master sergeant israel del toro, joins us today, and he is promoting an amazing group and event the 2019 department of defense warrior games. remember that “dt” as we affectionately call him, was serving a tour in afghanistan in 2005 when his humvee rolled over an improvised explosive device (ied). del toro suffered severe burns on more than 80 percent of his body, and doctors gave him just a 15 percent chance of survival. through the love and support of his family, del toro not only survived, but he went on to accomplish more than he ever dreamed.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/ecc702e8-84ef-4bd8-aed6-ae310072fff7/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58216","The Sean Hannity Show","2019-06-12","justice turns a blind eye","john solomon, executive vice president and columnist for the hill, and gregg jarrett, fox news legal analyst and author of the russia hoax and the upcoming book witch hunt, analyze the upcoming ig report, the actions of the left in their desperate search of a crime following these investigations and their blind eye to the evidence leading back to comey, clapper, clinton, brennan and obama. an interesting take on the ig report, that is suspected to be delayed, and the indictments which are expected any day now.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/7774531b-6b5c-4ca4-aaa7-ae31007349b7/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58217","The Sean Hannity Show","2019-06-12","on the job podcast: tiny yet fierce","how many jobs are there where you need to know and trust the person next to you, because there might be a time where your fate is in their hands and vice-versa? meet anna nadler - a 27-year-old civic engineer, and firefighter, from massachusetts. small in stature and sweet as can be, anna got addicted to smoke-eating a few years back and is now one of the best firefighters on the force. by day anna runs construction and engineering crews building bridges and roads. at night she is on call as a firefighter. anna is a shining example of a young woman getting involved in a job that gives back to her community. she is also an example of a woman excelling in what is a traditionally macho work environment. she has many stories of life-threatening situations on the job, showing heroism in the face of them that only made her want to do it more.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/0f8b4abe-a613-40df-a804-ae310073591f/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58218","The Sean Hannity Show","2019-06-11","government corruption goes deep","jason chaffetz, is a fox news contributor who was the chairman of the u.s. house oversight committee when he served as a representative from utah. he is the author of ""the deep state: how an army of bureaucrats protected barack obama and is working to destroy the trump agenda."" he is outraged by the inability of the fbi to prosecute one of its own that has been identified as having broken laws and leaked information. in his latest op-ed, he discusses this and other elements of the ig report that he hopes will expose the corruption deep within our government.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/b38b5744-74ca-4e86-bded-ae3100736b2f/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58219","The Sean Hannity Show","2019-06-10","breakdown of dem battle","john mclaughlin, pollster and strategist, takes a look at the latest polls and the town halls, from gillibrand to warren, sanders and biden, and the slumping numbers for beto o'rourke and peter buttigieg. joining him is retired syndicated columnist and pollster, matt towery.  who will win the battle for 2020?the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/12806e49-0c02-4ece-8b25-ae3100738875/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58220","The Sean Hannity Show","2019-06-07","the future of ice","mark morgan, acting director of ice, talks about his new role with the administration and how he feels about the overwhelming number of illegal immigrants crossing our border, and the children being used and re-used to get them across the border. we have a humanitarian and security issue on our hands unlike any other we have seen before. mark has experience with this crisis in his former role as well,  as former chief of border patrol under the obama administration and retired assistant director of the fbi.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/583a661a-8531-47bd-aeac-ae310073beef/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58221","The Sean Hannity Show","2019-06-06","the art of the deal","austan goolsbee, a professor at chicago's booth school of economics and former chairman of the council of economic advisers for the obama administration, comes to debate sean on the economy ahead of tomorrow’s jobs numbers. with tariffs on china and mexico, many on the left are looking to chastise the president for his poor negotiations. but they also haven’t read the art of the deal.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/603b4101-04b9-4004-b5c5-ae310073ef69/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58222","The Sean Hannity Show","2019-06-05","lindsey graham: case closed!","senator lindsey graham, chairman of the senate judiciary committee, has been pushing back against the haters and the never-ending stream mueller’s minions in the democratic party. he joined sean on tv this week and is here today for the first time since the special counsel addressed the public a week ago. the bottom line?  case closed!the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/df48ce73-d1bf-4902-9042-ae3100740197/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58223","The Sean Hannity Show","2019-06-05","on the job podcast: a brush with fame","avery thompson is a funny, heartfelt and eccentric filmmaker and radio producer who has done almost every job under the sun. like many 20 year-olds, he had big plans of what he was going to do with his life – he was determined to be the next orson welles. unable to find someone to fund his creative endeavors and a portfolio of nothing more than a few zany student films, avery took a summer job with a landscaping company in the hamptons, determined he would meet the right people to eventually help him land his dream job in film. surely jerry seinfeld would need a new walkway! or robert deniro would need his roses cut! as the weeks went on, toiling away under the hot sun, avery received the worst project he could think of – paint a fence in between overgrown holly bushes. but then a hilarious and chance run-in with steven spielberg helped set avery on the path to what he was destined to do.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/b31dc5c8-2cb2-41b7-9b38-ae310074194f/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
